"ID de la compétence parente",ID,"Nom abrégé",Description,"Format de description","Valeurs du barème","configuration du barème","Type de règle de compétence (optionnelle)","Règle d'objectif (optionnelle)","Règle de paramétrage (optionnelle)","IDs des compétences croisées associées","ID d'exportation (optionnel)","Est un référentiel",Taxonomie
1.3.1.2.0.0,1.3.1.2.0.3,"Schématiser la procédure prud’homale",,1,,,,0,null,,5452,,
1.3.1.2.0.0,1.3.1.2.0.4,"Informer sur la nature et les caractéristiques des modes alternatifs de règlement des différends ...",,1,,,,0,null,,5453,,
1.3.0.0.0.0,1.3.2.0.0.0,"2- Aspects individuels du droit du travail (70 heures) ",,1,,,,0,null,,5454,,
1.3.2.0.0.0,1.3.2.1.0.0,"2.1 La formation et l’exécution du contrat de travail ","<h5>Sens et portée de l’étude</h5><p>La relation de travail est une relation contractuelle qui doit suivre les règles du droit des obligations. Recruter, rédiger un contrat de travail, insérer des clauses particulières sont autant de techniques contractuelles où se manifeste la liberté des parties. </p><h5>Savoirs associés</h5><ul><li>* le recrutement : les acteurs, les restrictions à la liberté d’embauche, les modalités de recrutement ; - la formation du contrat de travail :  </li></ul>",1,,,,0,null,,5455,,
1.3.2.1.0.0,1.3.2.1.0.1,"Vérifier la légalité d’un recrutement",,1,,,,0,null,,5456,,
1.3.2.1.0.0,1.3.2.1.0.2,"Distinguer pourparlers, offre de contrat de travail et promesse unilatérale de contrat de travail...",,1,,,,0,null,,5457,,
1.3.2.1.0.0,1.3.2.1.0.3,"Déterminer les principales obligations légales des parties à un contrat de travail",,1,,,,0,null,,5458,,
1.3.2.1.0.0,1.3.2.1.0.4,"Qualifier les clauses spécifiques d’un contrat de ",,1,,,,0,null,,5459,,
1.3.2.1.0.0,1.3.2.1.0.5,"Rédiger une clause du contrat de travail et en apprécier l’intérêt",,1,,,,0,null,,5460,,
1.3.2.0.0.0,1.3.2.2.0.0,"2.2 La diversité des contrats de travail ","<h5>Sens et portée de l’étude</h5><p>Il n’y a pas un contrat de travail mais différents types de contrats de travail. Si le contrat à durée indéterminée (CDI) reste le contrat de droit commun, l’embauche se formalise souvent par des contrats précaires.  </p><p>Certains types de contrats sont utilisés dans le cadre de la formation professionnelle en alternance, d’autres pour répondre aux besoins des entreprises. Le droit négocié joue un rôle croissant dans la définition des modalités de recours aux contrats à durée déterminée (CDD) ou aux contrats de travail temporaire (CTT). </p><h5>Savoirs associés</h5><ul><li>* le contrat à durée indéterminée ; </li><li>* le CDI de chantier ou d’opération ; </li><li>* les contrats atypiques : CDD, CTT, portage salarial, contrat d’apprentissage, contrat de professionnalisation ; - Le contrat à temps partiel. </li></ul>",1,,,,0,null,,5461,,
1.3.2.2.0.0,1.3.2.2.0.1,"Justifier le choix d’un contrat de travail dans un contexte donné",,1,,,,0,null,,5462,,
1.3.2.2.0.0,1.3.2.2.0.2,"Vérifier la légalité du motif de recours au CDD ou au CTT",,1,,,,0,null,,5463,,
1.3.2.2.0.0,1.3.2.2.0.3,"Comparer le régime juridique du CDD et du CTT ; - identifier les spécificités du portage ...",,1,,,,0,null,,5464,,
1.3.2.0.0.0,1.3.2.3.0.0,"2.3 L’évolution du contrat de travail Sens et portée de l’étude","<p>Le contrat de travail est un contrat à exécution successive dont le déroulement peut être affecté par des événements extérieurs. La stabilité de la relation de travail peut alors être mise en cause : pour protéger le salarié et tenir compte des besoins de l’entreprise, le droit a développé les régimes de la modification du contrat de travail, du transfert d’entreprise et de la suspension du contrat de travail. </p><h5>Savoirs associés</h5><ul><li>* la suspension du contrat : généralités (classification des causes de suspension, règles communes), étude des cas de suspension liés à un arrêt maladie dû à un risque professionnel, à un risque non professionnel, à une maternité ; </li><li>* la modification du contrat ; </li><li>* le transfert d’entreprise et le maintien du contrat de travail. </li></ul>",1,,,,0,null,,5465,,
1.3.2.3.0.0,1.3.2.3.0.1,"Identifier les cas de suspension du contrat de travail et en déduire les principaux effets",,1,,,,0,null,,5466,,
1.3.2.3.0.0,1.3.2.3.0.2,"Qualifier une modification du contrat de travail et une modification des conditions de travail ; ...",,1,,,,0,null,,5467,,
1.3.2.3.0.0,1.3.2.3.0.3,"Repérer, dans une situation donnée, une modification de la situation juridique de l’employeur et ...",,1,,,,0,null,,5468,,
1.3.2.0.0.0,1.3.2.4.0.0,"2.4 Le temps de travail  ","<h5>Sens et portée de l’étude</h5><p>Vie professionnelle et personnelle s’articulent autour de la réglementation du temps de travail. Alors que la baisse de la durée du travail n’est plus au cœur des réformes législatives, durée et aménagement du temps de travail sont devenus un des enjeux de la négociation collective.  </p><h5>Savoirs associés</h5><ul><li>* La durée du travail :  </li><li>*durée légale ;  </li><li>*régime juridique des heures supplémentaires ;  </li><li>*aménagement du temps de travail,  </li><li>*travail de nuit ;  </li><li>*principales caractéristiques des conventions de forfait ; </li><li>*obligations de l’employeur quant à la mesure de la charge de travail des salariés. - Les congés et repos :  </li><li>*congés payés ;  </li><li>*jours fériés, repos (quotidien, hebdomadaire et dominical) ; </li><li>*principaux types de dérogations au repos dominical.  </li></ul>",1,,,,0,null,,5469,,
1.3.2.4.0.0,1.3.2.4.0.1,"Qualifier le temps de travail effectif",,1,,,,0,null,,5470,,
1.3.2.4.0.0,1.3.2.4.0.2,"Préciser le cadre légal et conventionnel du recours aux heures supplémentaires et les obligations...",,1,,,,0,null,,5471,,
1.3.2.4.0.0,1.3.2.4.0.3,"Préciser les conditions et les effets du recours à l’aménagement du temps de travail, au travail ...",,1,,,,0,null,,5472,,
1.3.2.4.0.0,1.3.2.4.0.4,"Établir le cadre légal des droits à congés payés. - Identifier les dérogations au repos dominical...",,1,,,,0,null,,5473,,
1.3.2.4.0.0,1.3.2.4.0.5,"Évaluer les marges de manœuvre de l’employeur pour faire varier le temps de travail d’un salarié.  ",,1,,,,0,null,,5474,,
1.3.2.0.0.0,1.3.2.5.0.0,"2.5 La rémunération Sens et portée de l’étude","<p>La fixation du salaire, contrepartie du travail, ne résulte pas de la simple liberté contractuelle : des règles d’origine légale, conventionnelle ou jurisprudentielle encadrent la rémunération. </p><h5>Savoirs associés</h5><ul><li>* Les différents éléments du salaire. </li><li>* Les modalités de détermination du salaire et de ses éléments accessoires et complémentaires. </li><li>* Les mesures de protection du salaire à l’égard des créanciers de l’employeur et du salarié. </li><li>* Le bulletin de salaire : mentions obligatoires et interdites, notion de salaire brut, salaire net et lien avec la protection sociale. </li><li>* Les conditions de remise, conservation et force probante du bulletin de salaire. </li></ul>",1,,,,0,null,,5475,,
1.3.2.5.0.0,1.3.2.5.0.1,"Préciser les limites légales et conventionnelles encadrant la fixation de la rémunération",,1,,,,0,null,,5476,,
1.3.2.5.0.0,1.3.2.5.0.2,"Analyser un bulletin de salaire au regard des règles de droit étudiées",,1,,,,0,null,,5477,,
1.3.2.0.0.0,1.3.2.6.0.0,"2.6 La formation du salarié ","<h5>Sens et portée de l’étude</h5><p>La formation professionnelle tout au long de la vie vise à permettre à chaque personne, indépendamment de son statut, d'acquérir et d'actualiser des connaissances et des compétences favorisant son évolution professionnelle. </p><p>Elle participe à la sécurisation des parcours professionnels et à la promotion des salariés. La mise en œuvre du compte personnel de formation doit favoriser l’accès à la formation professionnelle tout au long de la vie. S’il incombe à l'employeur d’assurer l'adaptation des salariés à leur poste de travail, le salarié peut prendre l’initiative d’une action de formation. </p><h5>Savoirs associés</h5><ul><li>* Obligations de l’employeur : </li><li>* financement de la formation par les cotisations patronales ; </li><li>* adaptation des salariés aux évolutions de l’emploi ;  </li><li>* entretien biannuel ;  </li><li>* formation lors du licenciement. </li><li>* Plan de formation : outil de l’employeur pour répondre à ses obligations et objectifs stratégiques de gestion des compétences. </li><li>* Mobilisation du compte personnel de formation ou du congé individuel de formation et leurs conséquences juridiques. </li><li>* Validation des acquis d’expérience. </li><li>* Acteurs de la formation : financeurs, opérateurs. </li></ul>",1,,,,0,null,,5478,,
1.3.2.6.0.0,1.3.2.6.0.1,"Identifier les différentes contributions de l’employeur au financement de la formation",,1,,,,0,null,,5479,,
1.3.2.6.0.0,1.3.2.6.0.2,"Préciser les obligations de l’employeur en matière d’adaptation de ses salariés aux évolutions de...",,1,,,,0,null,,5480,,
1.3.2.6.0.0,1.3.2.6.0.3,"Repérer les différents types d’actions de formation inscrites dans un plan de formation et ...",,1,,,,0,null,,5481,,
1.3.2.6.0.0,1.3.2.6.0.4,"Vérifier les conditions de mobilisation du compte personnel de formation ou d’obtention d’un ...",,1,,,,0,null,,5482,,
1.3.2.6.0.0,1.3.2.6.0.5,"Établir le rôle des différents acteurs de la formation selon le dispositif de formation",,1,,,,0,null,,5483,,
1.3.2.0.0.0,1.3.2.7.0.0,"2.7 Pouvoirs de l’employeur et libertés des salariés  ","<h5>Sens et portée de l’étude</h5><p>Le pouvoir de l’employeur, inhérent à sa qualité de chef d’entreprise, réside dans son pouvoir normatif (élaboration de règles) mais également dans la possibilité d’infliger des sanctions disciplinaires. L’exercice des pouvoirs de l’employeur s’établit dans le respect des droits individuels et fondamentaux du salarié. Le juge exerce un contrôle sur l’exercice du pouvoir de direction de l’employeur pour assurer le respect de ces droits et libertés. Il intervient également dans le cadre du contrôle de constitutionnalité et du contrôle judiciaire pour assurer le respect des droits de l’employeur à travers notamment la reconnaissance de la liberté d’entreprendre. </p><h5>Savoirs associés</h5><ul><li>* Fondements du pouvoir de l’employeur. </li><li>* Actes réglementaires de l’employeur. - Droit disciplinaire :  </li><li>*fautes et sanctions disciplinaires ; -garanties procédurales ;  -contrôle judiciaire. </li><li>* Articulation entre le pouvoir de direction de l’employeur et les libertés fondamentales et individuelles du salarié. </li><li>* Articulation entre le pouvoir de direction de l’employeur et le principe de non-discrimination. </li></ul>",1,,,,0,null,,5484,,
1.3.2.7.0.0,1.3.2.7.0.1,"Vérifier la validité du règlement intérieur",,1,,,,0,null,,5485,,
1.3.2.7.0.0,1.3.2.7.0.2,"Caractériser le degré de gravité d’une faute, déterminer les sanctions associées et la procédure ...",,1,,,,0,null,,5486,,
1.3.2.7.0.0,1.3.2.7.0.3,"Apprécier l’étendue du pouvoir de contrôle du juge sur la mise en œuvre du pouvoir de sanction de...",,1,,,,0,null,,5487,,
1.3.2.7.0.0,1.3.2.7.0.4,"Vérifier le respect par l’employeur des libertés individuelles et fondamentales du salarié dans l...",,1,,,,0,null,,5488,,
1.3.2.7.0.0,1.3.2.7.0.5,"Repérer un cas de discrimination dans le cadre de la relation de travail et en tirer les ...",,1,,,,0,null,,5489,,
1.3.2.0.0.0,1.3.2.8.0.0,"2.8 Pouvoirs de l’employeur et protection de la santé des salariés ","<h5>Sens et portée de l’étude</h5><p>L’exécution du contrat de travail fait peser sur les salariés des risques professionnels susceptibles d’altérer leur santé ou de provoquer un accident. Il incombe à l’employeur de supprimer ou de réduire ces risques afin d’assurer la sécurité des salariés et de protéger leur santé physique et mentale. Pour ce faire, il doit prendre les mesures appropriées et les mettre en œuvre. Cependant, le salarié est aussi acteur de sa sécurité : il lui appartient de prendre soin de sa santé et de sa sécurité ainsi que de celles des autres personnes concernées par ses actes ou ses omissions au travail. </p><h5>Savoirs associés</h5><ul><li>* Obligations de l’employeur et sanctions :  </li><li>* obligation générale de sécurité (étendue et mise en œuvre) ; </li><li>* prévention de la pénibilité ; </li><li>* responsabilité pénale de l’employeur au titre du code du travail et du code pénal ;  </li><li>* délégation de pouvoirs ; </li><li>* responsabilité civile. </li><li>* Droits et obligations du salarié en matière de sécurité et de santé. </li><li>* Acteurs de la santé au travail. </li></ul>",1,,,,0,null,,5490,,
1.3.2.8.0.0,1.3.2.8.0.1,"Identifier les instances chargées de la protection de la santé du salarié, et exposer leurs ...",,1,,,,0,null,,5491,,
1.3.2.8.0.0,1.3.2.8.0.2,"Vérifier la possibilité pour un salarié d’exercer son droit de retrait et/ou son droit d’alerte, ...",,1,,,,0,null,,5492,,
1.3.2.8.0.0,1.3.2.8.0.3,"Analyser l’étendue de l’obligation de sécurité de l’employeur et les sanctions",,1,,,,0,null,,5493,,
1.3.2.0.0.0,1.3.2.9.0.0,"2.9 La rupture du contrat de travail ","<h5>Sens et portée de l’étude</h5><p>Le contrat de travail conclu sans détermination de durée peut être rompu à l’initiative de l’une ou l’autre des parties ou d’un commun accord. Les modes de rupture sont relativement diversifiés et obéissent à des règles propres. Le licenciement, notamment pour motif économique, pose la question de l’emploi : aussi, il fait l’objet d’une réglementation complexe et évolutive qui vise à la fois la protection de l’emploi et la recherche de l’efficacité économique. </p><h5>Savoirs associés</h5><ul><li>* Le licenciement pour motif personnel : motifs et procédure. </li><li>* Le licenciement pour motif économique : motifs, obligations de l’employeur, procédure de licenciement individuel, collectif de moins de 10 salariés, procédure de grand licenciement collectif. </li><li>* Les autres modes de rupture du contrat de travail : la démission, la prise d’acte de la rupture, la rupture conventionnelle, la force majeure, la résiliation judiciaire, le départ et la mise à la retraite. </li><li>* Les effets de la rupture du contrat de travail.  </li></ul>",1,,,,0,null,,5494,,
1.3.2.9.0.0,1.3.2.9.0.1,"Analyser la validité d’un licenciement pour motif personnel",,1,,,,0,null,,5495,,
1.3.2.9.0.0,1.3.2.9.0.2,"Apprécier la possibilité pour l’employeur d’avoir recours au licenciement pour motif économique ...",,1,,,,0,null,,5496,,
1.3.2.9.0.0,1.3.2.9.0.3,"Exploiter une documentation juridique relative aux obligations de l’employeur dans le cadre d’un ...",,1,,,,0,null,,5497,,
1.3.2.9.0.0,1.3.2.9.0.4,"Décrire la procédure de validation du plan de sauvegarde de l’emploi (PSE) et ses conséquences. -...",,1,,,,0,null,,5498,,
1.3.2.9.0.0,1.3.2.9.0.5,"Préciser les conséquences financières d’une rupture du contrat de travail dans une situation donnée",,1,,,,0,null,,5499,,
1.3.0.0.0.0,1.3.3.0.0.0,"3- Aspects collectifs du droit du travail (40 heures) ",,1,,,,0,null,,5500,,
1.3.3.0.0.0,1.3.3.1.0.0,"3.1 La représentation collective ","<h5>Sens et portée de l’étude</h5><p>Le travail s’exerce dans une collectivité : au contrat se superposent des règles démocratiques inspirées de la représentation politique. Différentes institutions de représentation et des dispositifs d’information ont été progressivement introduits au sein de l’entreprise. </p><h5>Savoirs associés</h5><ul><li>* Les institutions représentatives du personnel : mise en place, missions et moyens.  </li><li>* Le bilan social. </li><li>* Les syndicats :  </li><li>*la liberté syndicale ;  </li><li>*le statut juridique des syndicats ;  </li><li>*la représentation syndicale dans l’entreprise ;  </li><li>*rôles de l’action syndicale.  </li><li>* La protection des institutions représentatives du personnel et des syndicats :  </li><li>*les personnes protégées ;  -les moyens de la protection ; -les délits d’entrave.  </li></ul>",1,,,,0,null,,5501,,
1.3.3.1.0.0,1.3.3.1.0.1,"Identifier les principales institutions représentatives du personnel et leurs principales ...",,1,,,,0,null,,5502,,
1.3.3.1.0.0,1.3.3.1.0.2,"Repérer les situations où l’employeur est tenu de mettre en place une institution représentative ...",,1,,,,0,null,,5503,,
1.3.3.1.0.0,1.3.3.1.0.3,"Caractériser les syndicats représentatifs et les syndicats non représentatifs et distinguer leurs...",,1,,,,0,null,,5504,,
1.3.3.1.0.0,1.3.3.1.0.4,"Identifier les salariés protégés et les moyens de leur protection",,1,,,,0,null,,5505,,
1.3.3.1.0.0,1.3.3.1.0.5,"Caractériser le délit d’entrave et ses sanctions",,1,,,,0,null,,5506,,
1.3.3.0.0.0,1.3.3.2.0.0,"3.2 La négociation collective ","<h5>Sens et portée de l’étude</h5><p>Au fil des réformes, la place laissée à la négociation collective s’étend régulièrement. En particulier, le rôle des accords de branche et des accords d’entreprise a été significativement renforcé dans la définition des règles encadrant la relation de travail. Pour renforcer la légitimité des accords collectifs, le législateur a imposé la règle des accords majoritaires. </p><h5>Savoirs associés</h5><ul><li>* Le droit commun de la négociation et des conventions collectives : formation, révision, dénonciation, modalités d’application, extension et élargissement.  </li><li>* Le droit particulier de la négociation et des conventions collectives :  </li><li>* accords nationaux interprofessionnels ;  - accords et conventions de branche ;  </li><li>* accords d’entreprise.   </li></ul>",1,,,,0,null,,5507,,
1.3.3.2.0.0,1.3.3.2.0.1,"Déterminer le champ d’application de l’accord ou de la convention ordinaire, élargi ou étendu",,1,,,,0,null,,5508,,
1.3.3.2.0.0,1.3.3.2.0.2,"Articuler les normes conventionnelles entre elles et par rapport à la loi",,1,,,,0,null,,5509,,
1.3.3.2.0.0,1.3.3.2.0.3,"Identifier les personnes habilitées à négocier des accords d’entreprise en l’absence de délégué ...",,1,,,,0,null,,5510,,
1.3.3.2.0.0,1.3.3.2.0.4,"Vérifier les conditions de validité de l’accord ou de la convention aux différents niveaux de ...",,1,,,,0,null,,5511,,
1.3.3.2.0.0,1.3.3.2.0.5,"Analyser la légalité et les effets d’une procédure de dénonciation d’un accord collectif",,1,,,,0,null,,5512,,
1.3.3.0.0.0,1.3.3.3.0.0,"3.3 L’association des salariés aux performances de l’entreprise ","<h5>Sens et portée de l’étude</h5><p>Différentes dispositions permettent d’associer, de façon facultative ou obligatoire, les salariés aux performances de l’entreprise. </p><h5>Savoirs associés</h5><ul><li>* La participation des salariés aux résultats de l’entreprise.  </li><li>* L’intéressement. </li><li>* Les plans d’épargne : PEE et PERCO.  </li></ul>",1,,,,0,null,,5513,,
1.3.3.3.0.0,1.3.3.3.0.1,"Distinguer participation et intéressement",,1,,,,0,null,,5514,,
1.3.3.3.0.0,1.3.3.3.0.2,"Repérer les situations où l’employeur est tenu de mettre en place la participation",,1,,,,0,null,,5515,,
1.3.3.3.0.0,1.3.3.3.0.3,"Distinguer plan d’épargne entreprise (PEE) et plan d’épargne pour la retraite collectif (Perco)",,1,,,,0,null,,5516,,
1.3.3.0.0.0,1.3.3.4.0.0,"3.4 Les conflits collectifs ","<h5>Sens et portée de l’étude</h5><p>Le droit de grève est une liberté conquise par une longue lutte sociale. Délit pénal jusqu’à l’abolition du délit de coalition par la loi du 25 mai 1864, elle est devenue une liberté à valeur constitutionnelle dès lors qu’elle s’exerce dans le cadre des lois qui la règlementent.  </p><h5>Savoirs associés</h5><ul><li>* Les conflits non contentieux de la relation de travail : </li><li>* la grève ;  </li><li>* le « lock-out » ;  </li><li>* les modes alternatifs de règlement des différends </li></ul>",1,,,,0,null,,5517,,
1.3.3.4.0.0,1.3.3.4.0.1,"Différencier un mouvement illicite et une grève licite",,1,,,,0,null,,5518,,
1.3.3.4.0.0,1.3.3.4.0.2,"Identifier les effets de l’exercice normal du droit de grève",,1,,,,0,null,,5519,,
1.3.3.4.0.0,1.3.3.4.0.3,"Caractériser l’exercice anormal du droit de grève et en tirer les conséquences",,1,,,,0,null,,5520,,
1.3.3.4.0.0,1.3.3.4.0.4,"Identifier une situation contraignante pouvant fonder un lock-out et préciser son régime.  ",,1,,,,0,null,,5521,,
1.3.3.4.0.0,1.3.3.4.0.5,"Caractériser conciliation, médiation et arbitrage",,1,,,,0,null,,5522,,
1.3.0.0.0.0,1.3.4.0.0.0,"4- La protection sociale (20 heures) ",,1,,,,0,null,,5523,,
1.3.4.0.0.0,1.3.4.1.0.0,"4.1 Introduction au droit de la protection sociale ","<h5>Sens et portée de l’étude</h5><p>La protection sociale garantit les personnes contre les risques sociaux susceptibles de réduire ou de supprimer leurs revenus ou d’accroître leurs dépenses (vieillesse, maladie, invalidité, chômage…). Si la Sécurité sociale en est l’un des acteurs majeurs, d’autres organismes interviennent dans la prise en charge des risques sociaux.  </p><h5>Savoirs associés</h5><ul><li>* Les repères historiques quant à la construction du droit de la protection sociale. </li><li>* Les grands principes de la protection sociale.  </li><li>* La présentation des sources spécifiques au droit de la protection sociale. </li><li>* Les acteurs de la protection sociale. </li><li>* Les différents régimes. </li></ul>",1,,,,0,null,,5524,,
1.3.4.1.0.0,1.3.4.1.0.1,"Repérer les grandes étapes et principes de la construction du droit de la protection sociale",,1,,,,0,null,,5525,,
1.3.4.1.0.0,1.3.4.1.0.2,"Schématiser l’organisation de la protection sociale : les grands acteurs de la protection sociale...",,1,,,,0,null,,5526,,
1.3.4.1.0.0,1.3.4.1.0.3,"Repérer les sources du droit de la protection sociale",,1,,,,0,null,,5527,,
1.3.4.1.0.0,1.3.4.1.0.4,"Identifier les différents régimes sociaux",,1,,,,0,null,,5528,,
1.3.4.1.0.0,1.3.4.1.0.5,"Identifier le régime auquel une personne est assujettie en fonction de sa situation.  ",,1,,,,0,null,,5529,,
1.3.4.0.0.0,1.3.4.2.0.0,"4.2 Contrôles et contentieux social  ","<h5>Sens et portée de l’étude</h5><p>Toutes les personnes morales et physiques redevables de cotisations sociales ou dans l'obligation de remplir des déclarations sociales peuvent faire l'objet d'un contrôle de l’Urssaf. </p><h5>Savoirs associés</h5><ul><li>*Les contrôles de l’Urssaf. </li><li>*Le contentieux de la Sécurité sociale. </li></ul>",1,,,,0,null,,5530,,
1.3.4.2.0.0,1.3.4.2.0.1,"Cerner les missions et moyens d’action des inspecteurs du recouvrement",,1,,,,0,null,,5531,,
1.3.4.2.0.0,1.3.4.2.0.2,"Déterminer la juridiction compétente à l’occasion d’un litige relatif à la Sécurité sociale",,1,,,,0,null,,5532,,
1.3.4.0.0.0,1.3.4.3.0.0,"4.3 Le régime général de la Sécurité sociale ","<h5>Sens et portée de l’étude</h5><p>Le régime général de la Sécurité sociale est organisé en branches autonomes assurant la couverture d’un ou plusieurs risques sociaux. Le régime général est le régime le plus important en nombre de personnes assujetties. </p><h5>Savoirs associés</h5><ul><li>* La protection contre les aléas de la vie : assurances maladie, maternité, invalidité, décès. </li><li>* La protection de la vieillesse : droits à pension de retraite et prestations.  </li><li>* La couverture des risques professionnels : accidents du travail et accidents de trajet, maladies professionnelles. </li></ul>",1,,,,0,null,,5533,,
1.3.4.3.0.0,1.3.4.3.0.1,"Identifier les risques couverts et présenter leur régime respectif",,1,,,,0,null,,5534,,
1.3.4.3.0.0,1.3.4.3.0.2,"Distinguer la prise en charge d’un risque selon son origine professionnelle ou non",,1,,,,0,null,,5535,,
1.3.4.3.0.0,1.3.4.3.0.3,"Qualifier un accident du travail, un accident de trajet ou une maladie professionnelle.  ",,1,,,,0,null,,5536,,
1.3.4.3.0.0,1.3.4.3.0.4,"Caractériser une faute inexcusable ou intentionnelle de l’employeur et son incidence pour l’...",,1,,,,0,null,,5537,,
1.3.4.0.0.0,1.3.4.4.0.0,"4.4 La protection en cas de chômage ","<h5>Sens et portée de l’étude</h5><p>L’assurance chômage est un système de protection sociale qui assure notamment aux salariés privés d’emploi un revenu de substitution. Au-delà de sa mission d’indemnisation, elle favorise l’accompagnement des chômeurs vers le retour à l’emploi.  </p><p>Pour prévenir les licenciements économiques en période de baisse d’activité, les employeurs peuvent recourir à l’activité partielle. </p><h5>Savoirs associés</h5><ul><li>* Chômage total. - Activité partielle. </li></ul>",1,,,,0,null,,5538,,
1.3.4.4.0.0,1.3.4.4.0.1,"Identifier les conditions d’indemnisation du chômage, les droits et obligations du demandeur d’...",,1,,,,0,null,,5539,,
1.3.4.0.0.0,1.3.4.5.0.0,"4.5 La protection sociale complémentaire ","<h5>Sens et portée de l’étude</h5><p>Les régimes complémentaires assurent un complément aux versements de la Sécurité sociale. Certains sont obligatoires (régimes complémentaires de retraite des salariés du secteur privé) et d’autres facultatifs (mutuelles de santé, sociétés d’assurance, institutions de prévoyance). </p><p>En raison de la conjoncture économique et sociale (vieillissement de la population, croissance ralentie, dette sociale), la protection sociale obligatoire ne suffit plus à garantir une couverture satisfaisante. Le rôle de la protection sociale complémentaire devient donc essentiel. </p><p>Le mécanisme de la portabilité assure, quant à lui, après la rupture du contrat de travail, le maintien de la complémentaire santé ainsi que des garanties prévoyance. </p><h5>Savoirs associés</h5><ul><li>* Les régimes complémentaires : institutions et opérations. </li></ul>",1,,,,0,null,,5540,,
1.3.4.5.0.0,1.3.4.5.0.1,"Identifier les institutions et les opérations réalisées par les régimes complémentaires",,1,,,,0,null,,5541,,
1.3.4.5.0.0,1.3.4.5.0.2,"Déterminer si un régime de protection sociale complémentaire est obligatoire ou facultatif",,1,,,,0,null,,5542,,
1.3.4.0.0.0,1.3.4.6.0.0,"4.6 Notions sur d’autres régimes Sens et portée de l’étude","<p>Il s’agit de préciser les modalités de couverture des risques sociaux des personnes qui ne relèvent pas du régime général ou des régimes spéciaux. </p><h5>Savoirs associés</h5><ul><li>* Les assurances maladie, vieillesse et chômage des personnes assujetties. </li></ul>",1,,,,0,null,,5543,,
1.3.4.6.0.0,1.3.4.6.0.1,"Identifier les personnes assujetties",,1,,,,0,null,,5544,,
1.3.4.6.0.0,1.3.4.6.0.2,"Identifier les organismes en charge de ce régime",,1,,,,0,null,,5545,,
1.3.4.6.0.0,1.3.4.6.0.3,"Caractériser le régime social de l’assujetti",,1,,,,0,null,,5546,,
1.0.0.0.0.0,1.4.0.0.0.0,"UE 4 - DROIT FISCAL  ","<p>Niveau L : 150 heures – 14 ECTS </p>",1,,,,0,null,,5547,,
1.4.0.0.0.0,1.4.1.0.0.0,"1- Introduction générale au droit fiscal (5 heures) ","<h5>Sens et portée de l’étude</h5><p>Le pouvoir de prélever l’impôt est inscrit dans la Constitution. En pratique, les impôts sont nombreux et contribuent de manière variable à alimenter les recettes budgétaires de l’État ou des collectivités territoriales. Cette diversité des prélèvements a donné naissance à différentes tentatives de classifications des impôts et taxes. Si la loi constitue la source essentielle du droit fiscal, il est nécessaire de prendre en considération d’autres sources : le droit de l’Union européenne, les conventions fiscales internationales… </p><h5>Savoirs associés</h5><ul><li>* Caractéristiques du droit fiscal. </li><li>* Sources du droit fiscal. </li><li>* Classifications des impôts et taxes  </li><li>* Organisation et rôle de l’administration fiscale. - Rôle du juge fiscal. </li><li>* Nécessité et mise en œuvre d’une veille fiscale. </li></ul>",1,,,,0,null,,5548,,
1.4.1.0.0.0,1.4.1.0.0.1,"Repérer et distinguer le droit fiscal parmi les différentes branches du droit",,1,,,,0,null,,5549,,
1.4.1.0.0.0,1.4.1.0.0.2,"Caractériser les principales sources du droit fiscal. - Identifier les principaux prélèvements ...",,1,,,,0,null,,5550,,
1.4.1.0.0.0,1.4.1.0.0.3,"Mettre en évidence le rôle de l’administration fiscale et le rôle du juge fiscal",,1,,,,0,null,,5551,,
1.4.1.0.0.0,1.4.1.0.0.4,"Identifier les règles fiscales applicables à une situation donnée et repérer leurs évolutions",,1,,,,0,null,,5552,,
1.4.1.0.0.0,1.4.1.0.0.5,"Rechercher, identifier et appliquer les nouvelles dispositions fiscales",,1,,,,0,null,,5553,,
1.4.0.0.0.0,1.4.2.0.0.0,"2- L’impôt sur le revenu des personnes physiques (20 heures)  ","<h5>Sens et portée de l’étude</h5><p>L’impôt sur le revenu (IR), même s’il ne constitue pas le principal impôt dans le système fiscal français, revêt une grande importance à la fois sur le plan social, sur le plan symbolique et sur le plan économique. </p><h5>Savoirs associés</h5><ul><li>* Les principes généraux de l’impôt sur le revenu.  </li></ul>",1,,,,0,null,,5554,,
1.4.2.0.0.0,1.4.2.0.0.1,"Schématiser la détermination et/ou le calcul de l’impôt sur le revenu",,1,,,,0,null,,5555,,
1.4.2.0.0.0,1.4.2.1.0.0,"2.1- Champ d’application  ","<h5>Sens et portée de l’étude</h5><p>Le revenu des personnes physiques est imposé au niveau familial. En effet, l’imposition est déterminée au niveau du foyer fiscal. </p><h5>Savoirs associés</h5><ul><li>* Personnes imposables et non imposables. </li><li>* Territorialité de l’impôt. </li><li>* Composition du foyer fiscal. </li></ul>",1,,,,0,null,,5556,,
1.4.2.1.0.0,1.4.2.1.0.1,"Qualifier les personnes imposables",,1,,,,0,null,,5557,,
1.4.2.1.0.0,1.4.2.1.0.2,"Déterminer la composition du foyer fiscal",,1,,,,0,null,,5558,,
